IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_TAGS;IP_PROP7;IP_PROP1;IP_PROP2;IP_PROP3;IP_PROP13;IP_PROP4;IP_PROP5;IP_PROP6;IP_PROP9;IP_PROP10;IP_PROP11;IP_PROP27;IP_PROP28;IC_GROUP0;IC_GROUP1;IC_GROUP2
11399;Женская дубленка  из овчины ;11399;Y;;;/upload/iblock/7a6/7a684c7d3f49abee95efe1309c1f3a68.jpg;;html;/upload/iblock/375/3750fa36881c921ad204c2333be8c20b.jpg;;html;;;;HL5229FW12;13;57990.0000;34790.0000;;;;Женская дубленка  из овчины  La Reine Blanche (Модель:HL5229FW12) ;Женская дубленка  из овчины , La Reine Blanche;Женская дубленка  из овчины  La Reine Blanche (Модель:HL5229FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11401;Женская дубленка  из овчины с отделкой из кожи;11401;Y;;;/upload/iblock/2dd/2dd3cdee964597f06c959a844dd7f066.jpg;;html;/upload/iblock/3ec/3ec363e60ae9f56989d782f2b0aea803.jpg;;html;;;;HL5211FW12;13;49990.0000;29990.0000;;;;Женская дубленка  из овчины с отделкой из кожи La Reine Blanche (Модель:HL5211FW12) ;Женская дубленка  из овчины с отделкой из кожи, La Reine Blanche;Женская дубленка  из овчины с отделкой из кожи La Reine Blanche (Модель:HL5211FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11402;Женская дубленка  из овчины с отделкой из кожи;11402;Y;;;/upload/iblock/115/1153b25fdae7a4a081f71592e1db4493.jpg;;html;/upload/iblock/bd7/bd7dd08d44e2d7103f10a4b7e86c2a76.jpg;;html;;;;HL5210FW12;13;49990.0000;29990.0000;;;;Женская дубленка  из овчины с отделкой из кожи La Reine Blanche (Модель:HL5210FW12) ;Женская дубленка  из овчины с отделкой из кожи, La Reine Blanche;Женская дубленка  из овчины с отделкой из кожи La Reine Blanche (Модель:HL5210FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11403;Женская дубленка  из овчины с отделкой мехом;11403;Y;;;/upload/iblock/056/05683f8f48360f18178f95f59276a7bb.jpg;;html;/upload/iblock/e80/e8080991fb3f87041751b314cabebb2e.jpg;;html;;;;LA188FW12;2;69990.0000;20990.0000;;;;Женская дубленка  из овчины с отделкой мехом Acasta (Модель:LA188FW12) ;Женская дубленка  из овчины с отделкой мехом, Acasta;Женская дубленка  из овчины с отделкой мехом Acasta (Модель:LA188FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11404;Дубленка женская;11404;Y;;;/upload/iblock/3d5/3d57319c0dc2417308f5323ce161b1f3.jpg;;html;/upload/iblock/1e8/1e8766a3c5e805e565c4188b5abce432.jpg;;html;;;;TA314FW12;2;35990.0000;21590.0000;;;;Дубленка женская Acasta (Модель:TA314FW12) ;Дубленка женская, Acasta;Дубленка женская Acasta (Модель:TA314FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11405;Дубленка женская;11405;Y;;;/upload/iblock/61a/61a354cf475ad354b1f77a5d5691b945.jpg;;html;/upload/iblock/498/49878f7097fb255be10644756ee61200.jpg;;html;;;;KA13FW12;2;49990.0000;29990.0000;;;;Дубленка женская Acasta (Модель:KA13FW12) ;Дубленка женская, Acasta;Дубленка женская Acasta (Модель:KA13FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11406;Дубленка женская;11406;Y;;;/upload/iblock/592/592fcce61f844bfee46d9b932aed7c38.jpg;;html;/upload/iblock/792/7921b38a240781d65ba849d0b4d28512.jpg;;html;;;;KA3009FW12;2;65990.0000;39590.0000;;;;Дубленка женская Acasta (Модель:KA3009FW12) ;Дубленка женская, Acasta;Дубленка женская Acasta (Модель:KA3009FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11407;Пальто из меха кролика с отделкой из кожи и мехом бобра;11407;Y;;;/upload/iblock/788/788e186cfc39aa527626029bdebecc8f.jpg;;html;/upload/iblock/65c/65c77efe23f94ee232a68a462539249c.jpg;;html;;;;LA92FW12;2;49990.0000;29990.0000;;;;Пальто из меха кролика с отделкой из кожи и мехом бобра Acasta (Модель:LA92FW12) ;Пальто из меха кролика с отделкой из кожи и мехом бобра, Acasta;Пальто из меха кролика с отделкой из кожи и мехом бобра Acasta (Модель:LA92FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Кожаное пальто
11408;Дубленка женская;11408;Y;;;/upload/iblock/58a/58a2f810d140fba9b51455e7584acaab.jpg;;html;/upload/iblock/5f7/5f7e8f8df6c227967241e8edc48d6fed.jpg;;html;;;;HA1203FW12;2;57990.0000;34790.0000;;;;Дубленка женская Acasta (Модель:HA1203FW12) ;Дубленка женская, Acasta;Дубленка женская Acasta (Модель:HA1203FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11409;Женская дубленка  из овчины;11409;Y;;;/upload/iblock/3a5/3a56e7cb080ce1ad9d5fa29ac9080e3c.jpg;;html;/upload/iblock/7c3/7c387b5adf8104aff2684255b051aef7.jpg;;html;;;;KA40FW12;2;53990.0000;32390.0000;;;;Женская дубленка  из овчины Acasta (Модель:KA40FW12) ;Женская дубленка  из овчины, Acasta;Женская дубленка  из овчины Acasta (Модель:KA40FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11410;Женская дубленка  из овчины с отделкой чернобуркой и кожей;11410;Y;;;/upload/iblock/1c0/1c0e9bbfa14c41365c517a4f48930ef9.jpg;;html;/upload/iblock/4e3/4e34ad29c5928d7c8531f703734a669d.jpg;;html;;;;TA6206FW12;2;63990.0000;38390.0000;;;;Женская дубленка  из овчины с отделкой чернобуркой и кожей Acasta (Модель:TA6206FW12) ;Женская дубленка  из овчины с отделкой чернобуркой и кожей, Acasta;Женская дубленка  из овчины с отделкой чернобуркой и кожей Acasta (Модель:TA6206FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11411;Женская дубленка  из овчины с отделкой мехом;11411;Y;;;/upload/iblock/fee/feeaddae74be36cd40c764d1ddcba641.jpg;;html;/upload/iblock/ae8/ae8e8c308cc3349e3b397cddb38203a7.jpg;;html;;;;IV14438FW12;30;67990.0000;40790.0000;;;;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:IV14438FW12) ;Женская дубленка  из овчины с отделкой мехом, Vesuvia;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:IV14438FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11412;Женская дубленка  из овчины с отделкой из кожи  ;11412;Y;;;/upload/iblock/590/59034c30c602762fb27b4e28fa39cabc.jpg;;html;/upload/iblock/257/2579b68fe92fc4839696da354b154055.jpg;;html;;;;KLRB23FW12;13;49990.0000;29990.0000;;;;Женская дубленка  из овчины с отделкой из кожи   La Reine Blanche (Модель:KLRB23FW12) ;Женская дубленка  из овчины с отделкой из кожи  , La Reine Blanche;Женская дубленка  из овчины с отделкой из кожи   La Reine Blanche (Модель:KLRB23FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11413;Женская дубленка  из овчины с отделкой мехом;11413;Y;;;/upload/iblock/898/898cba1301f67dc5d2394207cfe80352.jpg;;html;/upload/iblock/2c6/2c6dc277e2ce2ea9e44a8a2b1143933e.jpg;;html;;;;LA162FW12;2;57990.0000;17390.0000;;;;Женская дубленка  из овчины с отделкой мехом Acasta (Модель:LA162FW12) ;Женская дубленка  из овчины с отделкой мехом, Acasta;Женская дубленка  из овчины с отделкой мехом Acasta (Модель:LA162FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11414;Женская кожаная куртка   с отделкой мехом чернобурки;11414;Y;;;/upload/iblock/3a5/3a5b46822adbf749921c1faa58795c29.jpg;;html;/upload/iblock/94d/94d5acc0e132d8e014f40c684229f64b.jpg;;html;;;;LA32FW12;2;53990.0000;32390.0000;;;;Женская кожаная куртка   с отделкой мехом чернобурки Acasta (Модель:LA32FW12) ;Женская кожаная куртка   с отделкой мехом чернобурки, Acasta;Женская кожаная куртка   с отделкой мехом чернобурки Acasta (Модель:LA32FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Кожаные куртки
11415;Женская дубленка  из овчины с отделкой мехом;11415;Y;;;/upload/iblock/c0b/c0b3321ba8bbbd1fdfc82d2a76c418e9.jpg;;html;/upload/iblock/fc6/fc6680c3bf06d40481dc910287275e5b.jpg;;html;;;;SA79FW12;2;47990.0000;23990.0000;;;;Женская дубленка  из овчины с отделкой мехом Acasta (Модель:SA79FW12) ;Женская дубленка  из овчины с отделкой мехом, Acasta;Женская дубленка  из овчины с отделкой мехом Acasta (Модель:SA79FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11416;Дубленка женская;11416;Y;;;/upload/iblock/f96/f96f6f688f74d39b5331590f1644f8c2.jpg;;html;/upload/iblock/b2b/b2b1b9ed9f7400f528aee2c5d4e77b5e.jpg;;html;;;;SA89FW12;2;39990.0000;23990.0000;;;;Дубленка женская Acasta (Модель:SA89FW12) ;Дубленка женская, Acasta;Дубленка женская Acasta (Модель:SA89FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11417;Женская дубленка  из овчины;11417;Y;;;/upload/iblock/8bf/8bf18166134a0eaf7625e710cc2d1537.jpg;;html;/upload/iblock/fe6/fe660c02c7dd5daded6c9e41a5121497.jpg;;html;;;;KA08FW12;2;35990.0000;17990.0000;;;;Женская дубленка  из овчины Acasta (Модель:KA08FW12) ;Женская дубленка  из овчины, Acasta;Женская дубленка  из овчины Acasta (Модель:KA08FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11418;Женская дубленка  из овчины;11418;Y;;;/upload/iblock/8a1/8a17ec5381e8599725db719b67c031ef.jpg;;html;/upload/iblock/dfa/dfaff0e64f4293a7013dc645cde79692.jpg;;html;;;;KLRB20FW12;13;38990.0000;19990.0000;;;;Женская дубленка  из овчины La Reine Blanche (Модель:KLRB20FW12) ;Женская дубленка  из овчины, La Reine Blanche;Женская дубленка  из овчины La Reine Blanche (Модель:KLRB20FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11419;Женская куртка из меха кролика с отделкой мехом лисы;11419;Y;;;/upload/iblock/9af/9af361b2832ff93982026949ed4a8f34.jpg;;html;/upload/iblock/aca/aca7c41210c9a24dfcd3091d4276dd62.jpg;;html;;;;LLRB73FW12;2;29900.0000;17990.0000;;;;Женская куртка из меха кролика с отделкой мехом лисы Acasta (Модель:LLRB73FW12) ;Женская куртка из меха кролика с отделкой мехом лисы, Acasta;Женская куртка из меха кролика с отделкой мехом лисы Acasta (Модель:LLRB73FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Кожаные куртки
11420;Женская дубленка  из овчины с отделкой мехом лисы;11420;Y;;;/upload/iblock/704/7044252434fa0d00c4458ec3533bd180.jpg;;html;/upload/iblock/601/601ecc22eb11cd170cc9684a81c58cb3.jpg;;html;;;;IV14428FW12;30;59990.0000;35990.0000;;;;Женская дубленка  из овчины с отделкой мехом лисы Vesuvia (Модель:IV14428FW12) ;Женская дубленка  из овчины с отделкой мехом лисы, Vesuvia;Женская дубленка  из овчины с отделкой мехом лисы Vesuvia (Модель:IV14428FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11421;Женская дубленка  из овчины с отделкой мехом;11421;Y;;;/upload/iblock/818/818fd7fa4e90aa5a15e154ddfb213809.jpg;;html;/upload/iblock/72a/72af06452101198403f229681dba5cc8.jpg;;html;;;;IV14413FW12;30;55990.0000;33590.0000;;;;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:IV14413FW12) ;Женская дубленка  из овчины с отделкой мехом, Vesuvia;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:IV14413FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11422;Женская дубленка  из овчины с отделкой мехом песца;11422;Y;;;/upload/iblock/d3f/d3f4f27aaaf974a75b9b9d9022da1c34.jpg;;html;/upload/iblock/1ee/1eeeb0832eb501b98da27f8c4809632d.jpg;;html;;;;IV14380FW12;30;53990.0000;32390.0000;;;;Женская дубленка  из овчины с отделкой мехом песца Vesuvia (Модель:IV14380FW12) ;Женская дубленка  из овчины с отделкой мехом песца, Vesuvia;Женская дубленка  из овчины с отделкой мехом песца Vesuvia (Модель:IV14380FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11423;Женская дубленка  из овчины с отделкой мехом;11423;Y;;;/upload/iblock/da3/da3ba2095261afc93315304ab8fb2445.jpg;;html;/upload/iblock/17c/17c8e68008362d0587041292f4934b18.jpg;;html;;;;IV14148FW12;30;57990.0000;34790.0000;;;;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:IV14148FW12) ;Женская дубленка  из овчины с отделкой мехом, Vesuvia;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:IV14148FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11424;Женская дубленка  из овчины с отделкой мехом;11424;Y;;;/upload/iblock/05a/05a8594644c31fbe393a066904b403d8.jpg;;html;/upload/iblock/d9b/d9b038c6ad1dbfa874dc132a79699216.jpg;;html;;;;IV3921FW12;30;57990.0000;34790.0000;;;;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:IV3921FW12) ;Женская дубленка  из овчины с отделкой мехом, Vesuvia;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:IV3921FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11425;Женская дубленка  из овчины с отделкой мехом;11425;Y;;;/upload/iblock/ddf/ddfce2715aec3214c2aa00647d9f3b20.jpg;;html;/upload/iblock/4d5/4d50d25f74c8ec3cdd77182625037c12.jpg;;html;;;;IV14419FW12;30;55990.0000;33590.0000;;;;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:IV14419FW12) ;Женская дубленка  из овчины с отделкой мехом, Vesuvia;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:IV14419FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11426;Женская дубленка  из овчины с отделкой мехом норки;11426;Y;;;/upload/iblock/26e/26efc432bc44bb1275b714a9a70a9a13.jpg;;html;/upload/iblock/095/0958567187850d8412ecd5b4bffdbe45.jpg;;html;;;;IV14369FW12;30;57990.0000;34790.0000;;;;Женская дубленка  из овчины с отделкой мехом норки Vesuvia (Модель:IV14369FW12) ;Женская дубленка  из овчины с отделкой мехом норки, Vesuvia;Женская дубленка  из овчины с отделкой мехом норки Vesuvia (Модель:IV14369FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11427;Женская дубленка  из овчины с отделкой текстилем;11427;Y;;;/upload/iblock/fe8/fe85d5e2611240d0bc24e8f7b912fa7b.jpg;;html;/upload/iblock/fd2/fd29646b6df9595a7115953bc96bed41.jpg;;html;;;;VV7263FW12;30;39990.0000;23990.0000;;;;Женская дубленка  из овчины с отделкой текстилем Vesuvia (Модель:VV7263FW12) ;Женская дубленка  из овчины с отделкой текстилем, Vesuvia;Женская дубленка  из овчины с отделкой текстилем Vesuvia (Модель:VV7263FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11428;Женская дубленка  из овчины с отделкой текстилем;11428;Y;;;/upload/iblock/b25/b2519b9c99260d59b7a615260004c6e1.jpg;;html;/upload/iblock/da8/da8cfabafd3900aa9df365d296a740bd.jpg;;html;;;;KK51659fw12  ;29;53990.0000;32390.0000;;;;Женская дубленка  из овчины с отделкой текстилем Vespucci (Модель:KK51659fw12  ) ;Женская дубленка  из овчины с отделкой текстилем, Vespucci;Женская дубленка  из овчины с отделкой текстилем Vespucci (Модель:KK51659fw12  ) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11429;Женская дубленка  из овчины с отделкой из натуральной кожи;11429;Y;;;/upload/iblock/2a3/2a3e95213f4873e63494f06eacbc964a.jpg;;html;/upload/iblock/21d/21d5a24308bf3437a83781df763c3f17.jpg;;html;;;;KK51354fw12   ;29;57990.0000;34790.0000;;;;Женская дубленка  из овчины с отделкой из натуральной кожи Vespucci (Модель:KK51354fw12   ) ;Женская дубленка  из овчины с отделкой из натуральной кожи, Vespucci;Женская дубленка  из овчины с отделкой из натуральной кожи Vespucci (Модель:KK51354fw12   ) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11431;Женская дубленка  из овчины с отделкой из текстиля и натуральной кожи;11431;Y;;;/upload/iblock/7ce/7ce21ed337ff01d65bf20c76459211ef.jpg;;html;/upload/iblock/815/8153bf72375bdc3aa67bcd5888ed372e.jpg;;html;;;;KK51664/1fw12    ;29;53990.0000;32390.0000;;;;Женская дубленка  из овчины с отделкой из текстиля и натуральной кожи Vespucci (Модель:KK51664/1fw12    ) ;Женская дубленка  из овчины с отделкой из текстиля и натуральной кожи, Vespucci;Женская дубленка  из овчины с отделкой из текстиля и натуральной кожи Vespucci (Модель:KK51664/1fw12    ) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11432;Женская дубленка  из овчины с отделкой из натуральной кожи;11432;Y;;;/upload/iblock/dab/dab4cc72296ff963930df5e04953dfc8.jpg;;html;/upload/iblock/4dc/4dc8130c66bf6c669b2041f4bd9981e9.jpg;;html;;;;KK43577fw12;6255;39990.0000;23990.0000;;;;Женская дубленка  из овчины с отделкой из натуральной кожи Blue of Vespucci (Модель:KK43577fw12) ;Женская дубленка  из овчины с отделкой из натуральной кожи, Blue of Vespucci;Женская дубленка  из овчины с отделкой из натуральной кожи Blue of Vespucci (Модель:KK43577fw12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11433;Женская дубленка  из овчины с отделкой мехом;11433;Y;;;/upload/iblock/ce1/ce1f5f7af0b74e57df434b0ec7eeb3d9.jpg;;html;/upload/iblock/300/3001e36861de26a8da444201de137fa8.jpg;;html;;;;GA2011-45SFW12;2;49990.0000;29990.0000;;;;Женская дубленка  из овчины с отделкой мехом Acasta (Модель:GA2011-45SFW12) ;Женская дубленка  из овчины с отделкой мехом, Acasta;Женская дубленка  из овчины с отделкой мехом Acasta (Модель:GA2011-45SFW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11434;Женская дубленка  из овчины ;11434;Y;;;/upload/iblock/cfe/cfe29e40295ba5ae3ba3f454d639eac8.jpg;;html;/upload/iblock/437/4372a6b94d0456c87ad67c5f883f0a04.jpg;;html;;;;GV9894FW12;30;51990.0000;31190.0000;;;;Женская дубленка  из овчины  Vesuvia (Модель:GV9894FW12) ;Женская дубленка  из овчины , Vesuvia;Женская дубленка  из овчины  Vesuvia (Модель:GV9894FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11435;Женская дубленка  из овчины;11435;Y;;;/upload/iblock/6ee/6eecf99b4253339064b6465eaba121b7.jpg;;html;/upload/iblock/c11/c110d32547cd3aa463a42faf61d76de8.jpg;;html;;;;KK51700/2fw12;29;57990.0000;34790.0000;;;;Женская дубленка  из овчины Vespucci (Модель:KK51700/2fw12) ;Женская дубленка  из овчины, Vespucci;Женская дубленка  из овчины Vespucci (Модель:KK51700/2fw12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11436;Женская дубленка  из овчины с отделкой мехом;11436;Y;;;/upload/iblock/ee6/ee6296870767e36234897e37df1729ab.jpg;;html;/upload/iblock/93a/93a547b8ba170779efcfa38cb5e3f181.jpg;;html;;;;GV9920FW12;30;51990.0000;31190.0000;;;;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:GV9920FW12) ;Женская дубленка  из овчины с отделкой мехом, Vesuvia;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:GV9920FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11437;Женская дубленка  из овчины с отделкой мехом;11437;Y;;;/upload/iblock/c20/c20e1c377cd02d73f04be3d15b032154.jpg;;html;/upload/iblock/63b/63bb4afbc61b468c247d3910e926655d.jpg;;html;;;;GV9912FV12;30;53990.0000;32390.0000;;;;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:GV9912FV12) ;Женская дубленка  из овчины с отделкой мехом, Vesuvia;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:GV9912FV12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11438;Женская дубленка  из овчины ;11438;Y;;;/upload/iblock/a36/a36f3eb500a23c4ce1a8e40c0912635e.jpg;;html;/upload/iblock/142/1422c8de0f05a514b471438b4b9020ca.jpg;;html;;;;DV105FW12;30;51990.0000;31190.0000;;;;Женская дубленка  из овчины  Vesuvia (Модель:DV105FW12) ;Женская дубленка  из овчины , Vesuvia;Женская дубленка  из овчины  Vesuvia (Модель:DV105FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11439;Женская дубленка;11439;Y;;;/upload/iblock/f4c/f4c8b35183699cbc2de676cd6bbc910f.jpg;;html;/upload/iblock/9e7/9e777ac15358b004c208afc36d2f976a.jpg;;html;;;;GA-067FW12;2;37990.0000;16790.0000;;;;Женская дубленка Acasta (Модель:GA-067FW12) ;Женская дубленка, Acasta;Женская дубленка Acasta (Модель:GA-067FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11440;Женская дубленка  из овчины ;11440;Y;;;/upload/iblock/ce0/ce02e7197fb892fa1fb9e4c381be9f15.jpg;;html;/upload/iblock/15b/15baba6e28e0f3ebaeebccad1a5cae18.jpg;;html;;;;DV101FW12;30;48990.0000;29390.0000;;;;Женская дубленка  из овчины  Vesuvia (Модель:DV101FW12) ;Женская дубленка  из овчины , Vesuvia;Женская дубленка  из овчины  Vesuvia (Модель:DV101FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11441;Женская дубленка  из овчины с отделкой мехом;11441;Y;;;/upload/iblock/608/608a9290f888a8ac83779b7469361c03.jpg;;html;/upload/iblock/071/0711151e8bcee7be43542e741b47b543.jpg;;html;;;;IV3921FW12;30;57990.0000;34790.0000;;;;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:IV3921FW12) ;Женская дубленка  из овчины с отделкой мехом, Vesuvia;Женская дубленка  из овчины с отделкой мехом Vesuvia (Модель:IV3921FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11442;Женская дубленка  из овчины  с отделкой из кожи;11442;Y;;;/upload/iblock/c75/c7564e74de21eea96a583830cec1a790.jpg;;html;/upload/iblock/5f0/5f091dec28812d87878f6ce5b2685b84.jpg;;html;;;;DV102FW12;30;51990.0000;31190.0000;;;;Женская дубленка  из овчины  с отделкой из кожи Vesuvia (Модель:DV102FW12) ;Женская дубленка  из овчины  с отделкой из кожи, Vesuvia;Женская дубленка  из овчины  с отделкой из кожи Vesuvia (Модель:DV102FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11443;Женская дубленка  из овчины с отделкой мехом норки;11443;Y;;;/upload/iblock/af2/af2f2a94f0256468c04c9fa885ba8414.jpg;;html;/upload/iblock/1b6/1b681402ca0baf7d84142e4769b503e0.jpg;;html;;;;GV071-96FW12;30;55990.0000;33590.0000;;;;Женская дубленка  из овчины с отделкой мехом норки Vesuvia (Модель:GV071-96FW12) ;Женская дубленка  из овчины с отделкой мехом норки, Vesuvia;Женская дубленка  из овчины с отделкой мехом норки Vesuvia (Модель:GV071-96FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11444;Женская дубленка  из овчины с отделкой из трикотажа и натуральной кожи;11444;Y;;;/upload/iblock/85f/85fc5683a7605cb0ee90f3adaf35dbf6.jpg;;html;/upload/iblock/e8e/e8eb78276035dc519c006c162c688cac.jpg;;html;;;;KO60895/1fw12  ;29;57990.0000;34790.0000;;;;Женская дубленка  из овчины с отделкой из трикотажа и натуральной кожи Vespucci (Модель:KO60895/1fw12  ) ;Женская дубленка  из овчины с отделкой из трикотажа и натуральной кожи, Vespucci;Женская дубленка  из овчины с отделкой из трикотажа и натуральной кожи Vespucci (Модель:KO60895/1fw12  ) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11445;Женская дубленка  ;11445;Y;;;/upload/iblock/6ab/6aba486c854a95ee762e16c3ee9aeff6.jpg;;html;/upload/iblock/413/4131fd92792e4ea2adc20f2d99b063c9.jpg;;html;;;;VA247FW12;30;52990.0000;32390.0000;;;;Женская дубленка   Vesuvia (Модель:VA247FW12) ;Женская дубленка  , Vesuvia;Женская дубленка   Vesuvia (Модель:VA247FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11446;Женская дубленка  из овчины с отделкой из кожи и текстиля;11446;Y;;;/upload/iblock/297/297d87dc7864c1341654c8ae9b9d24a1.jpg;;html;/upload/iblock/30d/30db424ec9decd609502782b29dc8619.jpg;;html;;;;KK60917fw12;29;65990.0000;39590.0000;;;;Женская дубленка  из овчины с отделкой из кожи и текстиля Vespucci (Модель:KK60917fw12) ;Женская дубленка  из овчины с отделкой из кожи и текстиля, Vespucci;Женская дубленка  из овчины с отделкой из кожи и текстиля Vespucci (Модель:KK60917fw12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11447;Женская дубленка  из овчины с отделкой мехом норки;11447;Y;;;/upload/iblock/19a/19a73089adcc40f9e31f9b53bc8ad0a3.jpg;;html;/upload/iblock/2eb/2eb36b54b7a7c10b0d55989126d429b4.jpg;;html;;;;IV14217FW12;30;67990.0000;40790.0000;;;;Женская дубленка  из овчины с отделкой мехом норки Vesuvia (Модель:IV14217FW12) ;Женская дубленка  из овчины с отделкой мехом норки, Vesuvia;Женская дубленка  из овчины с отделкой мехом норки Vesuvia (Модель:IV14217FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11448;Женская дубленка  из овчины  с отделкой из кожи;11448;Y;;;/upload/iblock/c3a/c3a714b8905feba4e5cd6d03efa4bad1.jpg;;html;/upload/iblock/304/304e754b5c2d5813f3288dd1200ae786.jpg;;html;;;;LLM2691FW12;1157;59990.0000;35990.0000;;;;Женская дубленка  из овчины  с отделкой из кожи Le Monique (Модель:LLM2691FW12) ;Женская дубленка  из овчины  с отделкой из кожи, Le Monique;Женская дубленка  из овчины  с отделкой из кожи Le Monique (Модель:LLM2691FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11449;Женская дубленка  из овчины с отделкой мехом енота;11449;Y;;;/upload/iblock/ce3/ce363100e356ee4a6c16f5e785f62d23.jpg;;html;/upload/iblock/716/716b9b02f718d5678301954778d732c3.jpg;;html;;;;GLM9922FW12;1157;59990.0000;35990.0000;;;;Женская дубленка  из овчины с отделкой мехом енота Le Monique (Модель:GLM9922FW12) ;Женская дубленка  из овчины с отделкой мехом енота, Le Monique;Женская дубленка  из овчины с отделкой мехом енота Le Monique (Модель:GLM9922FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
11450;Женская дубленка  из овчины с отделкой из кожи;11450;Y;;;/upload/iblock/780/7809dbf345dddd1b9959767e068ddfaa.jpg;;html;/upload/iblock/ee8/ee82318ad47a19528b488355c3323072.jpg;;html;;;;LLM1144FW12;1157;49990.0000;29990.0000;;;;Женская дубленка  из овчины с отделкой из кожи Le Monique (Модель:LLM1144FW12) ;Женская дубленка  из овчины с отделкой из кожи, Le Monique;Женская дубленка  из овчины с отделкой из кожи Le Monique (Модель:LLM1144FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Дубленки
